,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,17.420519316022798,15.237492083597214,0.313036473859962,1.7931330557978142,0.25710331243100787,0.025276852702435182,46.341270446777344,0.0,0,0.0
1,17.457952468007313,15.240402193784277,0.34013817005914454,1.8229025745951344,0.2518042158938876,0.026427554346460044,46.375125885009766,0.0,1,0.0
2,17.534083802376486,16.028767979987492,0.3306635046423907,1.792905203341104,0.2675956935022434,0.02636622691801427,46.35669708251953,1.973495949303467e-06,2,0.0
3,17.606578115117014,15.6483238456673,0.3163743401923702,1.8004497294666397,0.2198934562419753,0.02551405969293308,46.33989334106445,2.0560513458463025e-06,3,0.0
4,17.530154720555732,15.226712977581307,0.3104292808036761,1.7951624290049337,0.21528854735450495,0.024995095233639852,46.337406158447266,0.0,4,0.0
5,17.387183308494784,15.73591654247392,0.34293922155398177,1.8111264002150393,0.24009585682617743,0.025963207831508604,46.38449478149414,0.0,5,0.0
6,17.286564359536484,15.290009395552772,0.3311006506177499,1.7800262862400673,0.24275025600436628,0.026442425902764244,46.369895935058594,1.9131577319626756e-06,6,0.0
7,17.012841620019756,14.715837998024366,0.30373137026213737,1.6827780158150307,0.21069911049107998,0.02550263398644881,46.34219741821289,0.0,7,0.0
8,16.89496791624451,15.405606214116853,0.2923830366679538,1.7089865185644153,0.1691076453295905,0.02517989677484911,46.32234573364258,0.0,8,0.0
9,16.610787618755747,15.729083665338646,0.327070516456748,1.7813347635094883,0.24437659612604787,0.025459978908983754,46.3655891418457,0.0,9,0.0
10,16.365554156171285,14.826511335012594,0.34316437534395755,1.7723030030186193,0.2522028663753885,0.02755255532516032,46.38391876220703,0.0,10,0.0
11,16.078636959370904,15.12778505897772,0.3140711590926424,1.7365849797444928,0.2523990389471761,0.02624120103821226,46.335365295410156,0.0,11,0.0
12,15.82845744680851,16.0625,0.3046683968365695,1.7133316430711645,0.20753859843569825,0.025726653190322024,46.32893753051758,0.0,12,0.0
13,15.562596124269456,15.568440479852352,0.3112124993126678,1.8259384056456929,0.2547461394737128,0.024410700499763238,46.340415954589844,0.0,13,0.0
14,15.349843260188088,15.186520376175547,0.3423055204034333,1.7891172233454893,0.25354248364151344,0.027362980471120846,46.37525177001953,0.0,14,0.0
15,15.192160611854685,16.10038240917782,0.3369357490467857,1.7752996856499204,0.2637858761180885,0.02738005608888794,46.36243438720703,0.0,15,0.0
16,14.966510381781648,15.9715338245144,0.305242345542536,1.680728799276676,0.20258209322098183,0.02606724652154946,46.335636138916016,0.0,16,0.0
17,14.718564845292956,15.02073732718894,0.3108452100524936,1.730339576318645,0.21314979751660262,0.02609135239084459,46.337791442871094,0.0,17,0.0
18,14.506714413607877,15.429125634139062,0.3267139711565791,1.8525148851175837,0.24412956267784616,0.024861850983266987,46.36632537841797,0.0,18,0.0
19,14.464113389626055,15.695416164053075,0.34391505430081715,1.8314864404148348,0.25589521209021804,0.026447026190201558,46.38298797607422,0.0,19,0.0
20,14.527588344699318,14.857718536887788,0.32627934806849973,1.792991107332477,0.26360603962391616,0.02579083501471402,46.362308502197266,0.0,20,0.0
21,14.478219090326714,15.15695067264574,0.30400483537919626,1.7792130212585606,0.23732054809021091,0.02473325694628951,46.326332092285156,0.0,21,0.0
22,14.494984326018809,15.88307210031348,0.3229331645349795,1.7914810601049438,0.26183600764208986,0.02571317360247172,46.355445861816406,0.0,22,0.0
23,14.46994019515266,15.069877242681775,0.33445476877351954,1.7968075771519527,0.2639722035367548,0.026844811469073804,46.36330032348633,1.942841046942859e-06,23,0.0
24,14.539755351681958,14.917125382262997,0.33223544047130116,1.8011209557516414,0.2619684195314518,0.02580666724150168,46.36353302001953,1.9417781379727733e-06,24,0.0
25,14.811535881958417,16.138832997987926,0.2974307542749856,1.7112089536832318,0.23028812685330605,0.025334477392973287,46.32573699951172,0.0,25,0.0
26,15.028155018217953,16.115269956939386,0.3048749484996629,1.7114659217151966,0.214072293517866,0.025650293779037554,46.331321716308594,0.0,26,0.0
27,15.200704225352112,15.101152368758003,0.34370771632892794,1.7717913416253739,0.2611217500060785,0.02805552742121531,46.37049102783203,0.0,27,0.0
28,15.286155747836837,15.609703337453647,0.32975157642977804,1.770430799640709,0.23195710417420404,0.025984750305807602,46.376365661621094,0.0,28,0.0
29,15.610287156831808,16.121804985799937,0.31761280800374053,1.792044408456643,0.2546469127412987,0.025557357538956715,46.343910217285156,0.0,29,0.0
30,15.887428378833839,15.090326929558476,0.2948175154429896,1.6840015258894045,0.1889177443547902,0.02533820911289597,46.3212776184082,0.0,30,0.0
31,16.177309562398705,15.068071312803891,0.32165062037682773,1.7329862928153528,0.2511257973021261,0.02658700427750116,46.35388946533203,0.0,31,0.0
32,16.42162667497663,15.78186350888127,0.3492064675148137,1.78503526243241,0.24947395035079453,0.027749345346300247,46.391258239746094,0.0,32,0.0
33,16.683540273798155,15.070678127984717,0.32552816306977916,1.773733859731384,0.2494722123813141,0.026427787832790095,46.346214294433594,0.0,33,0.0
34,16.911584382058727,14.63213939980639,0.3077809448927114,1.7466142973509848,0.19410970638708225,0.025325634381297646,46.33357620239258,0.0,34,0.0
35,17.10910878112713,15.730340760157274,0.2896378230832882,1.685261062648503,0.20619461829814184,0.024199752583957568,46.32194900512695,0.0,35,0.0
36,17.14421310471525,15.643600734843846,0.3338041937880222,1.7754362599213407,0.23587642249079752,0.026062482980999894,46.37594985961914,0.0,36,0.0
37,17.437904468412942,14.800924499229584,0.3416712454500389,1.791006465718796,0.25269427243606674,0.026849358271112456,46.38373565673828,0.0,37,0.0
