  1.6750000e+004, -8.8336492e+001,
  1.7000000e+004, -8.8312974e+001,
  1.7250000e+004, -8.8524635e+001,
  1.7500000e+004, -7.1991503e+001,
  1.7750000e+004, -8.7219388e+001,
  1.8000000e+004, -8.8465840e+001,
  1.8250000e+004, -8.8265938e+001,
  1.8500000e+004, -8.8624587e+001,
  1.8750000e+004, -8.7207629e+001,
  1.9000000e+004, -8.8271817e+001,
  1.9250000e+004, -8.7466327e+001,
  1.9500000e+004, -8.7777940e+001,
  1.9750000e+004, -8.7672109e+001,
  2.0000000e+004, -8.8207143e+001,
  2.0250000e+004, -8.7395773e+001,
  2.0500000e+004, -8.7672109e+001,
  2.0750000e+004, -8.7777940e+001,
  2.1000000e+004, -7.6377605e+001,
  2.1250000e+004, -8.8083673e+001,
  2.1500000e+004, -8.8506997e+001,
  2.1750000e+004, -8.7037124e+001,
  2.2000000e+004, -8.7689748e+001,
  2.2250000e+004, -8.7348737e+001,
  2.2500000e+004, -8.7730904e+001,
  2.2750000e+004, -8.7848494e+001,
  2.3000000e+004, -8.7566278e+001,
  2.3250000e+004, -8.8136589e+001,
  2.3500000e+004, -8.7872011e+001,
  2.3750000e+004, -8.7501604e+001,
  2.4000000e+004, -8.7395773e+001,
  2.4250000e+004, -8.8236540e+001,
  2.4500000e+004, -7.9046894e+001,
  2.4750000e+004, -8.7689748e+001,
  2.5000000e+004, -8.7536880e+001,
  2.5250000e+004, -8.7384014e+001,
  2.5500000e+004, -8.7348737e+001,
  2.5750000e+004, -8.7554519e+001,
  2.6000000e+004, -8.7472206e+001,
  2.6250000e+004, -8.8130710e+001,
  2.6500000e+004, -8.8177745e+001,
  2.6750000e+004, -8.8283576e+001,
  2.7000000e+004, -8.6731390e+001,
  2.7250000e+004, -8.8336492e+001,
  2.7500000e+004, -8.8701020e+001,
  2.7750000e+004, -8.8360009e+001,
  2.8000000e+004, -8.6449175e+001,
  2.8250000e+004, -8.8489358e+001,
  2.8500000e+004, -8.6707872e+001,
  2.8750000e+004, -8.7971963e+001,
  2.9000000e+004, -8.7989601e+001,
  2.9250000e+004, -8.7907289e+001,
  2.9500000e+004, -8.8083673e+001,
  2.9750000e+004, -8.8830369e+001,
  3.0000000e+004, -8.8201263e+001,
  3.0250000e+004, -8.7225267e+001,
  3.0500000e+004, -8.7513363e+001,
  3.0750000e+004, -8.8718658e+001,
  3.1000000e+004, -8.7289942e+001,
  3.1250000e+004, -8.7043003e+001,
  3.1500000e+004, -8.0552044e+001,
  3.1750000e+004, -8.7824976e+001,
  3.2000000e+004, -8.7272304e+001,
  3.2250000e+004, -8.8548153e+001,
  3.2500000e+004, -8.7883771e+001,
  3.2750000e+004, -8.8748056e+001,
  3.3000000e+004, -8.8213022e+001,
  3.3250000e+004, -8.8154227e+001,
  3.3500000e+004, -8.7466327e+001,
  3.3750000e+004, -8.8601068e+001,
  3.4000000e+004, -8.8659863e+001,
  3.4250000e+004, -8.8271817e+001,
  3.4500000e+004, -8.7860252e+001,
  3.4750000e+004, -8.8436443e+001,
  3.5000000e+004, -8.4214968e+001,
  3.5250000e+004, -8.8118950e+001,
  3.5500000e+004, -8.7054762e+001,
  3.5750000e+004, -8.8577551e+001,
  3.6000000e+004, -8.8318853e+001,
  3.6250000e+004, -8.8089553e+001,
  3.6500000e+004, -8.7907289e+001,
  3.6750000e+004, -8.7736783e+001,
  3.7000000e+004, -8.7983722e+001,
  3.7250000e+004, -8.7642712e+001,
  3.7500000e+004, -8.8236540e+001,
  3.7750000e+004, -8.7483965e+001,
  3.8000000e+004, -8.8018999e+001,
  3.8250000e+004, -8.7954325e+001,
  3.8500000e+004, -8.1686786e+001,
  3.8750000e+004, -8.7866132e+001,
  3.9000000e+004, -8.8424684e+001,
  3.9250000e+004, -8.8271817e+001,
  3.9500000e+004, -8.7613314e+001,
  3.9750000e+004, -8.7813217e+001,
  4.0000000e+004, -8.7801457e+001,
  4.0250000e+004, -8.8160107e+001,
  4.0500000e+004, -8.7948445e+001,
  4.0750000e+004, -8.7736783e+001,
  4.1000000e+004, -8.8759815e+001,
  4.1250000e+004, -8.7436929e+001,
  4.1500000e+004, -8.8377648e+001,
  4.1750000e+004, -8.8160107e+001,
  4.2000000e+004, -8.5561371e+001,
  4.2250000e+004, -8.7425170e+001,
  4.2500000e+004, -8.7166472e+001,
  4.2750000e+004, -8.8624587e+001,
  4.3000000e+004, -8.7483965e+001,
  4.3250000e+004, -8.8001361e+001,
  4.3500000e+004, -8.7578037e+001,
  4.3750000e+004, -8.7989601e+001,
  4.4000000e+004, -8.7907289e+001,
  4.4250000e+004, -8.7942566e+001,
  4.4500000e+004, -8.7354616e+001,
  4.4750000e+004, -8.7636832e+001,
  4.5000000e+004, -8.7401652e+001,
  4.5250000e+004, -8.8342371e+001,
  4.5500000e+004, -8.3879836e+001,
  4.5750000e+004, -8.7725024e+001,
  4.6000000e+004, -8.7648591e+001,
  4.6250000e+004, -8.7448689e+001,
  4.6500000e+004, -8.7642712e+001,
  4.6750000e+004, -8.7713265e+001,
  4.7000000e+004, -8.6760788e+001,
  4.7250000e+004, -8.8148348e+001,
  4.7500000e+004, -8.8307094e+001,
  4.7750000e+004, -8.7860252e+001,
  4.8000000e+004, -8.7783819e+001,
  4.8250000e+004, -8.8018999e+001,
  4.8500000e+004, -8.8448202e+001,
  4.8750000e+004, -8.8277697e+001,
  4.9000000e+004, -8.3756367e+001,
  4.9250000e+004, -8.7495724e+001,
  4.9500000e+004, -8.6696114e+001,
  4.9750000e+004, -8.8036637e+001,
  5.0000000e+004, -8.8154227e+001,
  5.0250000e+004, -8.7701507e+001,
  5.0500000e+004, -8.7583917e+001,
  5.0750000e+004, -8.7836735e+001,
  5.1000000e+004, -8.7772060e+001,
  5.1250000e+004, -8.7531001e+001,
  5.1500000e+004, -8.7648591e+001,
  5.1750000e+004, -8.7536880e+001,
  5.2000000e+004, -8.7830855e+001,
  5.2250000e+004, -8.7242906e+001,
  5.2500000e+004, -8.1633870e+001,
  5.2750000e+004, -8.7166472e+001,
  5.3000000e+004, -8.6843101e+001,
  5.3250000e+004, -8.8312974e+001,
  5.3500000e+004, -8.7725024e+001,
  5.3750000e+004, -8.8248299e+001,
  5.4000000e+004, -8.7137075e+001,
  5.4250000e+004, -8.6972449e+001,
  5.4500000e+004, -8.7583917e+001,
  5.4750000e+004, -8.7237026e+001,
  5.5000000e+004, -8.7425170e+001,
  5.5250000e+004, -8.7654470e+001,
  5.5500000e+004, -8.6725511e+001,
  5.5750000e+004, -8.7013606e+001,
  5.6000000e+004, -8.3832801e+001,
  5.6250000e+004, -8.7789699e+001,
  5.6500000e+004, -8.7819097e+001,
  5.6750000e+004, -8.7677988e+001,
  5.7000000e+004, -8.8330612e+001,
  5.7250000e+004, -8.8077794e+001,
  5.7500000e+004, -8.7401652e+001,
  5.7750000e+004, -8.7448689e+001,
  5.8000000e+004, -8.7289942e+001,
  5.8250000e+004, -8.8224781e+001,
  5.8500000e+004, -8.7636832e+001,
  5.8750000e+004, -8.8736297e+001,
  5.9000000e+004, -8.7336978e+001,
  5.9250000e+004, -8.7672109e+001,
  5.9500000e+004, -8.2739215e+001,
  5.9750000e+004, -8.7331099e+001,
  6.0000000e+004, -8.7536880e+001,
  6.0250000e+004, -8.6925413e+001,
  6.0500000e+004, -8.7060641e+001,
  6.0750000e+004, -8.7125316e+001,
  6.1000000e+004, -8.7031244e+001,
  6.1250000e+004, -8.7419291e+001,
  6.1500000e+004, -8.6948932e+001,
  6.1750000e+004, -8.7419291e+001,
  6.2000000e+004, -8.7366375e+001,
  6.2250000e+004, -8.6866618e+001,
  6.2500000e+004, -8.6943052e+001,
  6.2750000e+004, -8.8124830e+001,
  6.3000000e+004, -7.9564289e+001,
  6.3250000e+004, -8.7060641e+001,
  6.3500000e+004, -8.6231633e+001,
  6.3750000e+004, -8.7725024e+001,
  6.4000000e+004, -8.7842614e+001,
  6.4250000e+004, -8.7325219e+001,
  6.4500000e+004, -8.7548639e+001,
  6.4750000e+004, -8.7331099e+001,
  6.5000000e+004, -8.7701507e+001,
  6.5250000e+004, -8.7877892e+001,
  6.5500000e+004, -8.7101798e+001,
  6.5750000e+004, -8.7107677e+001,
  6.6000000e+004, -8.7260545e+001,
  6.6250000e+004, -8.7072401e+001,
  6.6500000e+004, -8.3238972e+001,
  6.6750000e+004, -8.7207629e+001,
  6.7000000e+004, -8.7601555e+001,
  6.7250000e+004, -8.7589796e+001,
  6.7500000e+004, -8.7254665e+001,
  6.7750000e+004, -8.8066035e+001,
  6.8000000e+004, -8.7842614e+001,
  6.8250000e+004, -8.7919047e+001,
  6.8500000e+004, -8.6731390e+001,
  6.8750000e+004, -8.7883771e+001,
  6.9000000e+004, -8.7689748e+001,
  6.9250000e+004, -8.7489844e+001,
  6.9500000e+004, -8.7342857e+001,
  6.9750000e+004, -8.7025365e+001,
  7.0000000e+004, -8.1504521e+001,
  7.0250000e+004, -8.7730904e+001,
  7.0500000e+004, -8.5990574e+001,
  7.0750000e+004, -8.8401166e+001,
  7.1000000e+004, -8.7819097e+001,
  7.1250000e+004, -8.7078280e+001,
  7.1500000e+004, -8.6884257e+001,
  7.1750000e+004, -8.7736783e+001,
  7.2000000e+004, -8.7442809e+001,
  7.2250000e+004, -8.6796064e+001,
  7.2500000e+004, -8.7031244e+001,
  7.2750000e+004, -8.7877892e+001,
  7.3000000e+004, -8.7648591e+001,
  7.3250000e+004, -8.7019485e+001,
  7.3500000e+004, -8.1722063e+001,
  7.3750000e+004, -8.7137075e+001,
  7.4000000e+004, -8.6954811e+001,
  7.4250000e+004, -8.7295821e+001,
  7.4500000e+004, -8.7413411e+001,
  7.4750000e+004, -8.7454568e+001,
  7.5000000e+004, -8.6637319e+001,
  7.5250000e+004, -8.6707872e+001,
  7.5500000e+004, -8.7084160e+001,
  7.5750000e+004, -8.6766667e+001,
  7.6000000e+004, -8.6896016e+001,
  7.6250000e+004, -8.6866618e+001,
  7.6500000e+004, -8.7184111e+001,
  7.6750000e+004, -8.7466327e+001,
  7.7000000e+004, -8.3015552e+001,
  7.7250000e+004, -8.6502090e+001,
  7.7500000e+004, -8.6966570e+001,
  7.7750000e+004, -8.7090039e+001,
  7.8000000e+004, -8.7707386e+001,
  7.8250000e+004, -8.6190476e+001,
  7.8500000e+004, -8.6913654e+001,
  7.8750000e+004, -8.7895530e+001,
  7.9000000e+004, -8.6954811e+001,
  7.9250000e+004, -8.7048882e+001,
  7.9500000e+004, -8.7054762e+001,
  7.9750000e+004, -8.7607434e+001,
  8.0000000e+004, -8.6408018e+001,
  8.0250000e+004, -8.8066035e+001,
  8.0500000e+004, -8.0740188e+001,
  8.0750000e+004, -8.6654957e+001,
  8.1000000e+004, -8.7531001e+001,
  8.1250000e+004, -8.7013606e+001,
  8.1500000e+004, -8.6984208e+001,
  8.1750000e+004, -8.7395773e+001,
  8.2000000e+004, -8.7219388e+001,
  8.2250000e+004, -8.6778426e+001,
  8.2500000e+004, -8.8071915e+001,
  8.2750000e+004, -8.7154714e+001,
  8.3000000e+004, -8.6537367e+001,
  8.3250000e+004, -8.8066035e+001,
  8.3500000e+004, -8.6796064e+001,
  8.3750000e+004, -8.6643198e+001,
  8.4000000e+004, -8.4702966e+001,
  8.4250000e+004, -8.8148348e+001,
  8.4500000e+004, -8.7137075e+001,
  8.4750000e+004, -8.7119436e+001,
  8.5000000e+004, -8.7060641e+001,
  8.5250000e+004, -8.6290428e+001,
  8.5500000e+004, -8.7913168e+001,
  8.5750000e+004, -8.7613314e+001,
  8.6000000e+004, -8.7025365e+001,
  8.6250000e+004, -8.7478086e+001,
  8.6500000e+004, -8.7536880e+001,
  8.6750000e+004, -8.7442809e+001,
  8.7000000e+004, -8.7219388e+001,
  8.7250000e+004, -8.7419291e+001,
  8.7500000e+004, -8.3297767e+001,
  8.7750000e+004, -8.7242906e+001,
  8.8000000e+004, -8.7248785e+001,
  8.8250000e+004, -8.7872011e+001,
  8.8500000e+004, -8.6807823e+001,
  8.8750000e+004, -8.7348737e+001,
  8.9000000e+004, -8.7501604e+001,
  8.9250000e+004, -8.7431049e+001,
  8.9500000e+004, -8.7613314e+001,
  8.9750000e+004, -8.7683867e+001,
  9.0000000e+004, -8.7007727e+001,
  9.0250000e+004, -8.7284062e+001,
  9.0500000e+004, -8.7930806e+001,
  9.0750000e+004, -8.7225267e+001,
  9.1000000e+004, -8.6596162e+001,
  9.1250000e+004, -8.7195870e+001,
  9.1500000e+004, -8.6896016e+001,
  9.1750000e+004, -8.7654470e+001,
  9.2000000e+004, -8.6954811e+001,
  9.2250000e+004, -8.7566278e+001,
  9.2500000e+004, -8.7101798e+001,
  9.2750000e+004, -8.7001847e+001,
  9.3000000e+004, -8.7260545e+001,
  9.3250000e+004, -8.7207629e+001,
  9.3500000e+004, -8.7354616e+001,
  9.3750000e+004, -8.6654957e+001,
  9.4000000e+004, -8.5831828e+001,
  9.4250000e+004, -8.6602041e+001,
  9.4500000e+004, -8.5908261e+001,
  9.4750000e+004, -8.6831342e+001,
  9.5000000e+004, -8.6225754e+001,
  9.5250000e+004, -8.6590282e+001,
  9.5500000e+004, -8.6778426e+001,
  9.5750000e+004, -8.6854859e+001,
  9.6000000e+004, -8.6843101e+001,
  9.6250000e+004, -8.7295821e+001,
  9.6500000e+004, -8.6925413e+001,
  9.6750000e+004, -8.6602041e+001,
  9.7000000e+004, -8.6272790e+001,
  9.7250000e+004, -8.6602041e+001,
  9.7500000e+004, -8.7178231e+001,
  9.7750000e+004, -8.6319826e+001,
  9.8000000e+004, -8.4162052e+001,
  9.8250000e+004, -8.6584403e+001,
  9.8500000e+004, -8.6402139e+001,
  9.8750000e+004, -8.6284549e+001,
  9.9000000e+004, -8.6925413e+001,
  9.9250000e+004, -8.6801944e+001,
  9.9500000e+004, -8.6067008e+001,
  9.9750000e+004, -8.7425170e+001,
