,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,16.294726930320152,14.002824858757062,0.1597185209714668,1.4274679623121127,0.1465198768377749,0.01917524616182864,46.145263671875,-2.994463487458768,0,0.0
1,16.206782854451248,13.809703250117758,0.1618370747527302,1.4253277217751252,0.13322469897391648,0.019438744259042018,46.149505615234375,-12.064881702318152,1,0.0
2,16.13447432762836,13.63520782396088,0.15300680768239594,1.3938390459674925,0.1360988674703615,0.019004268533657002,46.146881103515625,-10.137011033917437,2,0.0
3,16.19802445907808,13.787864534336784,0.16201925868444297,1.4271259990348977,0.12653417037710318,0.019433166022828297,46.149169921875,-11.633017542661614,3,0.0
4,16.01094196003806,13.616079923882017,0.15914554444265633,1.4205907295672617,0.14024106637478073,0.019306429035621964,46.150238037109375,-13.579427169462816,4,0.0
5,16.00892018779343,13.305633802816901,0.16306926988910078,1.430387845890534,0.11608646579675462,0.019522377381089532,46.149627685546875,-8.038445222952566,5,0.0
6,16.029411764705884,13.267552182163188,0.16389454200237305,1.4219077438000534,0.12253480686835101,0.019825952661577384,46.1514892578125,-18.886762066638045,6,0.0
7,15.967620835288598,13.316752698263727,0.16125984747639466,1.432019703678059,0.11377264652393716,0.019296696905903632,46.14674377441406,-22.76206866461483,7,0.0
8,15.692307692307693,13.382727701746106,0.1547844497205875,1.4279948947869239,0.11590908263837921,0.018626727078220773,46.15010070800781,-19.015067322916778,8,0.0
9,15.69353281853282,13.34411196911197,0.15272221664700356,1.414554788958438,0.1283277266154536,0.018721738913290976,46.1470947265625,-13.716519390320313,9,0.0
10,15.75499524262607,13.477164605137965,0.14955212794587208,1.4155585113811695,0.09620627697642839,0.0181426225624155,46.148284912109375,-19.01760511755288,10,0.0
11,15.802750118539592,13.669985775248932,0.1572057558690033,1.423570464943036,0.1436802899614254,0.01900780831986526,46.14892578125,-8.88453560243046,11,0.0
12,15.755150934355534,14.001437470052707,0.16020518361656827,1.4165832815543533,0.1415945597551905,0.01957466306766886,46.14665222167969,-9.286768142950871,12,0.0
13,15.539351851851851,14.091203703703703,0.15257649623289618,1.4452988925785866,0.1443485179310528,0.018012503027494686,46.13896179199219,-2.930545872815086,13,0.0
14,15.383587786259543,14.070133587786259,0.1570730322409522,1.4201050923373393,0.12797881212837606,0.019034613639886382,46.14605712890625,-11.640494258290666,14,0.0
15,15.392874109263659,14.067458432304038,0.1591036494142123,1.4227536780847074,0.12945452785053974,0.019273838765142107,46.14837646484375,-13.869045831401246,15,0.0
16,15.170895165150789,14.158927716610819,0.16216455035502336,1.4133670826406017,0.13727421929987624,0.019795098296089497,46.14964294433594,-12.38566042050227,16,0.0
17,14.992233009708738,14.18252427184466,0.15866711910219547,1.4035322983890892,0.1371502539732654,0.019563809831047402,46.14643859863281,-7.879842921874899,17,0.0
18,15.01104176668267,13.789726356216995,0.16072607603788616,1.4103043052183208,0.13286497290475408,0.0196760198702165,46.14874267578125,-7.240730932837429,18,0.0
19,14.989588263132987,13.727875059157595,0.16005156340306348,1.4227214411474949,0.1208211163419937,0.01931526202923861,46.14701843261719,-21.199568176689375,19,0.0
20,14.943272386310362,13.706516643225504,0.15971507307692567,1.429873494087911,0.12193451164638551,0.019093925754625433,46.14683532714844,-16.52328897335224,20,0.0
21,15.0,13.58601134215501,0.15327104506586103,1.4281798004918993,0.13524763463865258,0.018470754485725216,46.14054870605469,-13.724502899204909,21,0.0
22,15.085672082717874,13.811422944362384,0.15724124640506038,1.3834144530800034,0.12592270630361677,0.01974225397995588,46.149261474609375,-11.434375525476986,22,0.0
23,15.264957264957264,14.045584045584047,0.16050086201495323,1.4202443511924336,0.14415790342964963,0.019433865058790634,46.146697998046875,-8.314806855870266,23,0.0
24,15.205128205128204,14.18091168091168,0.16107840904979978,1.4210799365745943,0.14044084070008214,0.01950379596756835,46.147491455078125,-9.491725624776297,24,0.0
25,15.166747927840078,14.379814724524621,0.14781836307832494,1.396694572522112,0.1365396450353115,0.018378197262297835,46.13824462890625,-7.3392098788837234,25,0.0
26,15.155107778819119,14.498125585754451,0.1489866889227071,1.436568858199509,0.08430970194015944,0.017733186029225682,46.13941955566406,-2.9993895661565,26,0.0
27,15.235294117647058,14.385343968095713,0.1451155446284839,1.3790556972622772,0.11332506338023855,0.01837455051626865,46.14044189453125,-9.176606481892438,27,0.0
28,15.222641509433963,14.202830188679245,0.15669870132692662,1.4268318249197323,0.13455817216986468,0.018848192848285983,46.141448974609375,-8.029330949441142,28,0.0
29,15.284499054820415,14.051512287334592,0.15864789978890562,1.4247010763313863,0.14491442391019407,0.019118721382878512,46.143890380859375,-7.707675732010139,29,0.0
30,15.211753731343283,14.096548507462686,0.1659050764859136,1.4401945867698551,0.11981632019276973,0.019732180272345134,46.14912414550781,-7.9451520915768805,30,0.0
31,15.271909047844623,14.048792041686404,0.16067959171559684,1.4220634056544608,0.14355231999325366,0.01940942486379782,46.146820068359375,-6.971679388446897,31,0.0
32,15.293814432989691,13.947047797563261,0.16122396130692138,1.4290466474278705,0.1482493039520779,0.019265281224585262,46.14801025390625,-24.57451643588282,32,0.0
33,15.176999526739234,13.80407004259347,0.15968741222200455,1.4225551090675264,0.12846881820888645,0.019195741932981146,46.14691162109375,-17.105504019729075,33,0.0
34,15.164043872198379,13.835479256080115,0.16088958889977426,1.4160669436635318,0.13011611675126475,0.019487818588718484,46.14912414550781,-10.617066221409415,34,0.0
35,15.175071360608943,13.831113225499525,0.16284885382061748,1.4177413322789671,0.13326200444842953,0.019755688736563966,46.15122985839844,-7.7611759889278815,35,0.0
