27,  0.0000000e+000, -5.4039425e+001,
27,  6.2500000e+001, -7.8521631e+001,
27,  1.2500000e+002, -7.6687229e+001,
27,  1.8750000e+002, -8.1232077e+001,
27,  2.5000000e+002, -8.0238441e+001,
27,  3.1250000e+002, -8.1725954e+001,
27,  3.7500000e+002, -7.7945440e+001,
27,  4.3750000e+002, -8.0879307e+001,
27,  5.0000000e+002, -7.9344759e+001,
27,  5.6250000e+002, -8.0350153e+001,
27,  6.2500000e+002, -7.9579939e+001,
27,  6.8750000e+002, -8.0050299e+001,
27,  7.5000000e+002, -7.9609337e+001,
27,  8.1250000e+002, -7.9879793e+001,
27,  8.7500000e+002, -8.0009142e+001,
27,  9.3750000e+002, -7.9585819e+001,
27,  1.0000000e+003, -7.9021387e+001,
27,  1.0625000e+003, -7.9221291e+001,
27,  1.1250000e+003, -7.8586306e+001,
27,  1.1875000e+003, -7.9450590e+001,
27,  1.2500000e+003, -7.9532904e+001,
27,  1.3125000e+003, -7.8850882e+001,
27,  1.3750000e+003, -7.8545149e+001,
27,  1.4375000e+003, -7.8251175e+001,
27,  1.5000000e+003, -7.8768570e+001,
27,  1.5625000e+003, -7.8692137e+001,
27,  1.6250000e+003, -7.8010115e+001,
27,  1.6875000e+003, -7.8815605e+001,
27,  1.7500000e+003, -7.7880766e+001,
27,  1.8125000e+003, -7.7910164e+001,
27,  1.8750000e+003, -7.7469202e+001,
27,  1.9375000e+003, -7.7275179e+001,
27,  2.0000000e+003, -7.7610310e+001,
27,  2.0625000e+003, -7.7451563e+001,
27,  2.1250000e+003, -7.7851368e+001,
27,  2.1875000e+003, -7.7398647e+001,
27,  2.2500000e+003, -7.7622068e+001,
27,  2.3125000e+003, -7.6940048e+001,
27,  2.3750000e+003, -7.6651953e+001,
27,  2.4375000e+003, -7.6393255e+001,
27,  2.5000000e+003, -7.6893011e+001,
27,  2.5625000e+003, -7.7134071e+001,
27,  2.6250000e+003, -7.6616674e+001,
27,  2.6875000e+003, -7.5711233e+001,
27,  2.7500000e+003, -7.6352098e+001,
27,  2.8125000e+003, -7.5599524e+001,
27,  2.8750000e+003, -7.5234995e+001,
27,  2.9375000e+003, -7.5499571e+001,
27,  3.0000000e+003, -7.5387861e+001,
27,  3.0625000e+003, -7.4764635e+001,
27,  3.1250000e+003, -7.5223236e+001,
27,  3.1875000e+003, -7.4605888e+001,
27,  3.2500000e+003, -7.4658804e+001,
27,  3.3125000e+003, -7.4329554e+001,
27,  3.3750000e+003, -7.4400106e+001,
27,  3.4375000e+003, -7.3959145e+001,
27,  3.5000000e+003, -7.3488785e+001,
27,  3.5625000e+003, -7.3194811e+001,
27,  3.6250000e+003, -7.2924355e+001,
27,  3.6875000e+003, -7.2542187e+001,
27,  3.7500000e+003, -7.2595102e+001,
27,  3.8125000e+003, -7.2265850e+001,
27,  3.8750000e+003, -7.2030670e+001,
27,  3.9375000e+003, -7.1613228e+001,
27,  4.0000000e+003, -7.1219303e+001,
27,  4.0625000e+003, -7.0696026e+001,
27,  4.1250000e+003, -7.0613712e+001,
27,  4.1875000e+003, -7.0155113e+001,
27,  4.2500000e+003, -6.9778828e+001,
27,  4.3125000e+003, -6.9314346e+001,
27,  4.3750000e+003, -6.9126202e+001,
27,  4.4375000e+003, -6.8708759e+001,
27,  4.5000000e+003, -6.8103172e+001,
27,  4.5625000e+003, -6.7509342e+001,
