24,  6.2500000e+001, -6.8107990e+001,
24,  1.2500000e+002, -7.7238842e+001,
24,  1.8750000e+002, -8.8968430e+001,
24,  2.5000000e+002, -9.1637718e+001,
24,  3.1250000e+002, -9.0585289e+001,
24,  3.7500000e+002, -8.8539227e+001,
24,  4.3750000e+002, -8.8304047e+001,
24,  5.0000000e+002, -8.9873871e+001,
24,  5.6250000e+002, -9.1749428e+001,
24,  6.2500000e+002, -9.4177658e+001,
24,  6.8750000e+002, -9.6647045e+001,
24,  7.5000000e+002, -9.9004723e+001,
24,  8.1250000e+002, -1.0221492e+002,
24,  8.7500000e+002, -1.0384942e+002,
24,  9.3750000e+002, -1.0441385e+002,
24,  1.0000000e+003, -1.0313213e+002,
24,  1.0625000e+003, -1.0279699e+002,
24,  1.1250000e+003, -1.0456084e+002,
24,  1.1875000e+003, -1.0654811e+002,
24,  1.2500000e+003, -1.0761818e+002,
24,  1.3125000e+003, -1.0795919e+002,
24,  1.3750000e+003, -1.0821789e+002,
24,  1.4375000e+003, -1.0825316e+002,
24,  1.5000000e+003, -1.0821789e+002,
24,  1.5625000e+003, -1.0819437e+002,
24,  1.6250000e+003, -1.0832372e+002,
24,  1.6875000e+003, -1.0852950e+002,
24,  1.7500000e+003, -1.0857066e+002,
24,  1.8125000e+003, -1.0877056e+002,
24,  1.8750000e+003, -1.0891755e+002,
24,  1.9375000e+003, -1.0860005e+002,
24,  2.0000000e+003, -1.0831784e+002,
24,  2.0625000e+003, -1.0888227e+002,
24,  2.1250000e+003, -1.0912333e+002,
24,  2.1875000e+003, -1.0900574e+002,
24,  2.2500000e+003, -1.0912921e+002,
24,  2.3125000e+003, -1.0894106e+002,
24,  2.3750000e+003, -1.0912333e+002,
24,  2.4375000e+003, -1.0918800e+002,
24,  2.5000000e+003, -1.0875292e+002,
24,  2.5625000e+003, -1.0872940e+002,
24,  2.6250000e+003, -1.0886463e+002,
24,  2.6875000e+003, -1.0894106e+002,
24,  2.7500000e+003, -1.0889403e+002,
24,  2.8125000e+003, -1.0854714e+002,
24,  2.8750000e+003, -1.0860005e+002,
24,  2.9375000e+003, -1.0864121e+002,
24,  3.0000000e+003, -1.0859417e+002,
24,  3.0625000e+003, -1.0888815e+002,
24,  3.1250000e+003, -1.0847070e+002,
24,  3.1875000e+003, -1.0772989e+002,
24,  3.2500000e+003, -1.0765933e+002,
24,  3.3125000e+003, -1.0530754e+002,
24,  3.3750000e+003, -1.0226196e+002,
24,  3.4375000e+003, -1.0205030e+002,
24,  3.5000000e+003, -1.0479014e+002,
24,  3.5625000e+003, -1.0722425e+002,
24,  3.6250000e+003, -1.0792979e+002,
24,  3.6875000e+003, -1.0812381e+002,
24,  3.7500000e+003, -1.0783572e+002,
24,  3.8125000e+003, -1.0786512e+002,
24,  3.8750000e+003, -1.0801210e+002,
24,  3.9375000e+003, -1.0779456e+002,
24,  4.0000000e+003, -1.0783572e+002,
24,  4.0625000e+003, -1.0825904e+002,
24,  4.1250000e+003, -1.0831196e+002,
24,  4.1875000e+003, -1.0793567e+002,
24,  4.2500000e+003, -1.0763582e+002,
24,  4.3125000e+003, -1.0824728e+002,
24,  4.3750000e+003, -1.0852362e+002,
24,  4.4375000e+003, -1.0845307e+002,
24,  4.5000000e+003, -1.0820613e+002,
24,  4.5625000e+003, -1.0777692e+002,
24,  4.6250000e+003, -1.0768873e+002,
24,  4.6875000e+003, -1.0768873e+002,
