,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,25.15124915597569,38.29912221471979,0.07468647389092019,1.13890146912752,0.3103208687394525,0.012809158925248972,46.08979797363281,0.0,0,0
1,24.84,38.3,0.07799453235734924,1.140175425099138,0.3015227235590226,0.01325907050074937,46.096435546875,0.011168262603357987,1,0
2,25.11111111111111,38.35397692774742,0.09057523501134676,1.2305561209174425,0.31338789153660324,0.014023488116510883,46.10612487792969,0.006035366992110796,2,0
3,25.209568733153638,37.73854447439353,0.07640190207454924,1.1353781563653065,0.30010404624340953,0.013128359183969039,46.09233093261719,0.0015736758422369558,3,0
4,24.81217277486911,37.33442408376963,0.07292356075989025,1.1520525729714128,0.30414529600974927,0.012169835074458124,46.08595275878906,0.06679988403529802,4,0
5,24.947658402203857,37.08884297520661,0.07343918665727969,1.0759709562170299,0.22729003190896066,0.012897377822042921,46.084716796875,0.0530868457582492,5,0
6,26.990947075208915,37.49233983286908,0.05933833129752836,1.1435905923436656,0.3409569930266097,0.01049577726293329,46.064453125,6.541869836165818e-06,6,0
7,28.54402290622763,37.992841803865424,0.0641934770692715,1.1169931003619777,0.1540428768581077,0.011671541285322091,46.0723876953125,6.155035383108627e-06,7,0
8,28.294840294840295,38.41830466830467,0.06767566485453516,1.245877723619498,0.3333502192171913,0.010600303770212816,46.06690979003906,0.0,8,0
9,28.127547666009203,38.39316239316239,0.0647358471727913,1.1620788916538114,0.3265930752939373,0.010810588548250486,46.06867980957031,0.0,9,0
10,28.08518005540166,38.085180055401665,0.07255275605302217,1.0747672556137968,0.2296062500135254,0.012812294178338401,46.081512451171875,0.0,10,0
11,27.393226176808266,38.42250287026406,0.07647754845339598,1.3050726783409456,0.2558187076283309,0.011195048711605038,46.07720947265625,0.0,11,0
12,27.58745874587459,38.54950495049505,0.09904603105433799,1.3511597104918152,0.2257077079487232,0.013838114349725988,46.11679458618164,0.0,12,0
13,28.691350710900473,38.372630331753555,0.10064004552059654,1.2693992309683106,0.239778525468571,0.015143703532127677,46.127349853515625,0.0,13,0
14,28.3716864072194,38.447828539199094,0.09887190623770274,1.3373459080709744,0.22160945373803342,0.014220155719466552,46.1171875,0.0,14,0
15,27.64221635883905,38.59841688654353,0.10994452017019021,1.3553373432412201,0.22865032989729167,0.014736626977956893,46.1309814453125,0.0,15,0
16,28.477049180327867,38.614754098360656,0.0998039068550863,1.3505716255893259,0.17349071279067355,0.013907101774889075,46.117431640625,0.0,16,0
17,28.41675560298826,38.51654215581644,0.10217758286668147,1.3664293379238293,0.21623378897170528,0.013903566505338192,46.1224365234375,0.0,17,0
18,27.82637628554144,38.24198427102238,0.09886316210935324,1.202185950126346,0.21252340798203517,0.015251123011424728,46.12396240234375,0.0,18,0
19,27.831599479843952,38.01170351105331,0.09387079507997734,1.1337705370528937,0.15034178819460797,0.015502719083429288,46.11885070800781,0.0,19,0
20,28.08139534883721,38.03077975376197,0.0887652928136799,1.0776932349320614,0.21808611208701692,0.015482318514013936,46.11518859863281,0.0,20,0
21,29.426605504587158,38.3704128440367,0.09751418360384556,1.3280668160487665,0.17886129186479122,0.014258094506296226,46.11402893066406,0.0,21,0
22,29.97491525423729,39.0006779661017,0.09475691455396437,1.0792338776705745,0.2128071548883186,0.016381703872041298,46.1279296875,0.0,22,0
23,30.073849878934624,39.323244552058114,0.10856830387549134,1.2207844895704512,0.29621096483222353,0.01675842462969146,46.14433288574219,0.0,23,0
24,30.035975267003934,39.522203485103994,0.11111954359876874,1.2998897345894622,0.3197262220921812,0.01592775920049805,46.140838623046875,0.0,24,0
25,29.195876288659793,39.06056701030928,0.09757396238640823,1.14141800036025,0.1410084376973484,0.016031804386942072,46.12947082519531,0.0,25,0
26,28.543766578249336,38.709814323607425,0.10857502330837898,1.3850279373600753,0.10788848972682202,0.014687867874608296,46.128997802734375,0.0,26,0
27,28.885783718104495,38.32381530984204,0.1008858832040424,1.2162828058936437,0.2909505702092811,0.015629343995765987,46.12794494628906,0.0,27,0
28,29.143973941368078,38.018892508143324,0.10250577224247867,1.1311404985065134,0.15566492008461846,0.017028646203147924,46.136932373046875,0.0,28,0
29,28.73510773130545,38.01901140684411,0.09932297574362844,1.151402957524294,0.1252810239724295,0.016050290757050223,46.13011169433594,0.0,29,0
30,29.029812054439404,37.87427090084252,0.10116228769258534,1.132790588402965,0.254114562676202,0.016718330111217927,46.13526916503906,0.0,30,0
31,29.638489208633093,37.94604316546763,0.10588995605769089,1.2225401083591338,0.09655876248888556,0.016188212706661376,46.13612365722656,0.0,31,0
32,29.655401327700663,37.98732649366325,0.10793763348997222,1.215966997614602,0.09547176181007669,0.016610800567255835,46.14073181152344,0.0,32,0
33,30.324062877871825,38.026602176541715,0.11012643653585946,1.22004618621319,0.09488553822671618,0.016978380481647015,46.14753723144531,0.0,33,0
34,30.642207053469853,38.19453924914676,0.11396275494296637,1.2694448904621123,0.11248547412026258,0.016530433737460992,46.1463623046875,0.0,34,0
35,29.96953719976567,38.381370826010546,0.11708250701451269,1.2620827858768067,0.2967849091082354,0.017490356935384144,46.15242004394531,0.0,35,0
36,30.184376794945432,38.679494543365884,0.11841090360424458,1.2620470593490116,0.22272122746650325,0.017343354634740016,46.156280517578125,0.0,36,0
37,30.44261394838001,38.903349807797916,0.12356970383097726,1.32147389133101,0.06755969836162024,0.01730383002575464,46.15765380859375,3.763528916626813e-06,37,0
38,29.83451536643026,38.77541371158392,0.11808115918436006,1.236750107104571,0.2235768545688666,0.01779591938062164,46.15467834472656,0.0,38,0
