,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,53.02019446522064,39.656694091249065,0.05145318787988996,1.034194717419196,0.2201959560334417,0.009774951175386723,106.04354858398438,0.0,0,0
1,53.9634900990099,38.80878712871287,0.0859399436858151,1.1529127984336367,0.24980774716443063,0.01350788718824074,106.08645629882812,1.2906663970036238e-05,1,0
2,61.920295809367296,37.486442070665575,0.0417174405982263,1.0386926869607624,0.1420926057536824,0.008741123543588913,106.02912902832031,2.112921800916636e-05,2,0
3,62.9918648310388,35.2459324155194,0.0776942132389192,1.1577674774819398,0.26590724280935535,0.012398012750891363,106.06935119628906,1.4601744948186382e-05,3,0
4,53.389380530973455,33.559734513274336,0.08303444338621845,1.3489589561905602,0.17233225109972697,0.011711163198830588,106.06703186035156,0.0,4,0
5,60.53235908141963,33.0,0.008641278697390554,0.6838427586663295,0.1383928565250319,0.004600263189633802,105.98289489746094,0.0,5,0
6,53.687565858798735,32.66016859852476,0.09710601819322806,1.3395971588299243,0.19521084231251698,0.013046382844717153,106.0843505859375,0.0,6,0
7,62.811347517730496,33.208510638297874,0.05809733707982952,1.060576586124482,0.21704161612324174,0.010506965216564912,106.0467529296875,0.0,7,0
8,55.0,33.50295857988166,0.009447705682915995,0.7050116453778216,2.011904753921013,0.004751804633419288,105.98916625976562,0.0,8,0
9,62.65712426805465,34.832791151594016,0.06669066265679915,1.146406793467879,0.12835483919634566,0.011064488599534017,106.05593872070312,1.6278088873117794e-05,9,0
10,53.39974375400384,36.06726457399103,0.06561710978215289,1.1629007888529985,0.12390336803208475,0.0107190025589039,106.05584716796875,1.6290855160729117e-05,10,0
11,61.0,37.50098231827112,0.008743815909993959,0.706411835779158,2.0039369999845,0.004380497165124675,105.98381042480469,0.0,11,0
12,52.70276497695853,37.964669738863286,0.04834599086094538,1.022406426111265,0.24766644497243614,0.00946868484603769,106.03837585449219,0.0,12,0
13,62.66747868453106,39.78745432399513,0.08324072873447552,1.2072154166176667,0.18066857242461812,0.012927153366194433,106.07962036132812,1.3534581981196743e-05,13,0
14,54.706870229007635,39.9236641221374,0.04372319331584614,1.0226443793995825,0.2273656856197697,0.008511003279038754,106.0316162109375,0.0,14,0
15,61.5030343897505,40.026972353337825,0.0627647371758814,1.1458094513132684,0.11090774710332756,0.010792318260181899,106.057373046875,0.0,15,0
16,52.83529411764706,39.654901960784315,0.09554509854996485,1.270655667885888,0.21095807790718615,0.013649299792852121,106.088134765625,0.0,16,0
17,62.39468503937008,39.18503937007874,0.026367666475827497,0.9593099554112743,0.558777068754227,0.006617869046590562,106.00492858886719,2.88996525161772e-05,17,0
18,53.9672256097561,37.68978658536585,0.039108975930728235,1.0255872797049908,0.22988230468405818,0.007601211023121723,106.01884460449219,0.0,18,0
19,61.940483205657046,36.35533294048321,0.09832100501222336,1.2325386175387039,0.2839910393921348,0.014774222909909816,106.09817504882812,0.0,19,0
20,54.495661605206074,34.55097613882863,0.021614601574249197,0.9719493126585564,0.4410956646684213,0.005978008027585191,106.00370788574219,2.9445879582121775e-05,20,0
21,62.006230529595015,34.30295950155763,0.04007165650412164,1.0211928764761984,0.2392644974697009,0.007958156081426027,106.01863098144531,0.0,21,0
22,52.85544318857823,32.87685901249257,0.10298263025824148,1.196862843549785,0.16583184732320788,0.015621993287240676,106.10847473144531,0.0,22,0
23,62.21291696238467,33.119233498935415,0.051112355696279366,1.0602837174035342,0.23375849054764058,0.009250284387900098,106.03379821777344,0.0,23,0
24,55.51102204408818,33.0,0.008310715636925581,0.6992695874352206,0.04508196702835259,0.004246958892617281,105.98289489746094,0.0,24,0
25,62.01279910962715,32.98831385642738,0.11859159669899627,1.259797441562488,0.15564337429873396,0.016828523738588785,106.12367248535156,0.0,25,0
26,53.4194890077243,34.26737967914438,0.0627031210476211,1.2637831895104186,0.04489336260426526,0.009500472886003197,106.04779052734375,1.749851634815466e-05,26,0
27,53.349917081260365,36.53565505804312,0.07074145043986817,1.346534975417316,0.27953433880598577,0.00997184624774261,106.05242919921875,0.0,27,0
28,61.26002506265664,37.94548872180451,0.07506422049069145,1.1563272598315644,0.12791105356417923,0.011946310779846885,106.0648193359375,1.5128141281666465e-05,28,0
29,54.97116968698517,38.481054365733115,0.033600898910612666,1.03759638602712,0.12240692868011115,0.007057849441685526,106.01194763183594,2.6114214515483933e-05,29,0
30,62.175460122699384,39.95398773006135,0.08934742407370846,1.1593842241211945,0.10575755831502631,0.013977664502328624,106.09524536132812,1.2180132271162412e-05,30,0
31,52.81863979848866,39.08690176322418,0.07862899176821825,1.1483204250071777,0.12721561271181092,0.012576677524639443,106.07162475585938,1.435122286646862e-05,31,0
32,60.52723311546841,39.471677559912855,0.02184348341420588,0.97182531580755,0.4885139176474345,0.006043839637481801,106.00309753417969,2.9726810092403443e-05,32,0
33,53.65252976190476,38.979910714285715,0.049691819841936366,1.0350983390135313,0.23629805646003885,0.009428135461081677,106.03999328613281,0.0,33,0
34,61.657402155416904,37.60351673284175,0.07863415961690956,1.294212432186323,0.2258915047284591,0.01137363057419849,106.06521606445312,0.0,34,0
35,62.09299191374663,35.94407008086253,0.05813359762435045,1.0812666027891906,0.20851544925007953,0.009989263742728682,106.04031372070312,1.879128196605592e-05,35,0
36,53.40537449971412,34.06861063464837,0.09060991348375073,1.255519546262149,0.08357585280983941,0.013210707797802423,106.0888671875,0.0,36,0
37,60.52904564315352,33.0,0.01007742372553111,0.6862611433313656,0.12334801707776204,0.005331417116204218,105.99067687988281,0.0,37,0
