,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,13.686516507250849,17.342795433508176,0.4186601756672788,1.8022407116822106,0.15543323305551085,0.03293993977018084,46.464332580566406,0.0,0,0.0
1,13.245144741663612,15.078417002565043,0.25141299772470505,1.6051173204199756,0.12379505226655645,0.02340011045147493,46.26225280761719,0.0,1,0.0
2,11.796982167352539,13.136488340192045,0.35691308096202523,1.6767186584318812,0.17935753677419047,0.031211534857790272,46.396827697753906,0.0,2,0.0
3,10.849306431273645,14.047288776796973,0.3822407804036991,1.7364136628623468,0.16763763364292286,0.03072868821025954,46.431846618652344,0.0,3,0.0
4,11.145653616456535,14.236562707365627,0.3342601953680461,1.710461972467322,0.07333870730224648,0.02828014260744915,46.357261657714844,0.0,4,0.0
5,11.194994396712739,13.162495330593948,0.2864725626384369,1.590619682693504,0.09908921682960824,0.027288197038775275,46.302616119384766,0.0,5,0.0
6,10.62245228081527,13.26528631510838,0.36656976260714985,1.7574539685675343,0.14555488466376132,0.030241115970502493,46.399391174316406,0.0,6,0.0
7,10.951791530944625,14.441368078175895,0.35345226010755926,1.7264940657174743,0.07566390641225829,0.029358412484504107,46.387733459472656,0.0,7,0.0
8,11.045665122435473,15.512905360688286,0.3451432641016902,1.7392955206082552,0.029230270411913395,0.029123604350076437,46.364280700683594,1.9383707476526857e-06,8,0.0
9,10.650015417823003,14.665124884366328,0.3544642303068996,1.8178713327810152,0.18327638497407592,0.027871840495917174,46.385684967041016,0.0,9,0.0
10,11.89210716871832,15.343591600289646,0.2664777167678152,1.6353932932939725,0.05147649902550037,0.02450591602426685,46.27540969848633,0.0,10,0.0
11,12.965413533834587,18.50796992481203,0.37366797459425244,1.8230768010581426,0.1615835935331464,0.028544861818628607,46.409446716308594,0.0,11,0.0
12,13.08108108108108,15.341007674341007,0.2920438216054761,1.7393558267431535,0.0936209473071182,0.024751128023954263,46.309661865234375,0.0,12,0.0
13,13.458221925133689,13.047125668449198,0.3294731556633522,1.7330153623062043,0.12524655389900782,0.027969980460725758,46.35247039794922,0.0,13,0.0
14,13.79159430357763,16.144494616186176,0.2648161328353457,1.660902385746201,0.17515769596868666,0.023455405999657227,46.283226013183594,0.0,14,0.0
15,15.112739965095987,15.190924956369983,0.25065516041477226,1.6149389843616908,0.11286721631713725,0.02230962160759753,46.27104568481445,0.0,15,0.0
16,16.10509244242621,10.702562439182614,0.3910348431676153,1.716626068777498,0.09636280040453417,0.03234313493601748,46.43451690673828,1.664063616447352e-06,16,0.0
17,17.293086003372682,13.738617200674536,0.20490482437712715,1.7018985529855475,0.2496566833349348,0.017622505975098627,46.21546936035156,0.0,17,0.0
18,17.847497480685252,16.35639905945583,0.3244039285002863,1.6973769009770459,0.09140151930506024,0.027787370429147806,46.353294372558594,0.0,18,0.0
19,18.247836621668398,10.512287988923504,0.23206734103477625,1.6595903776323666,0.19349010650784865,0.020483617848344737,46.25572204589844,2.6011304261856125e-06,19,0.0
20,18.726455479452056,11.497003424657535,0.09288763688764623,1.454798390212329,0.10708797887083527,0.010139703512992204,46.08123779296875,0.0,20,0.0
21,20.19671052631579,19.082565789473684,0.3342446168829163,1.7143934020061165,0.19472546728447346,0.02792701733166472,46.360740661621094,0.0,21,0.0
22,20.550323176361957,15.030163127116037,0.21706382099350927,1.8133087554686542,0.15828501971988,0.017036403309739878,46.22615432739258,2.8682232214838474e-06,22,0.0
23,20.738827838827838,12.102564102564102,0.28695649662568634,1.6039100574930856,0.10498477430740245,0.02669851653586972,46.308372497558594,0.0,23,0.0
24,20.391040754462782,18.73526439878747,0.22603952730163354,1.6751105290719213,0.13308216433976217,0.01941397085278429,46.23919677734375,0.0,24,0.0
25,20.43181818181818,16.631899350649352,0.10910247578220751,1.5349023827837798,0.10067325927954937,0.011291043557006053,46.10694885253906,0.0,25,0.0
26,19.997386475008167,9.879777850375694,0.35671493942265003,1.7105090553273157,0.1537317314410602,0.029599998240232964,46.397682189941406,0.0,26,0.0
27,20.50648360030511,15.961098398169337,0.030216859061616398,1.0545748652670843,0.09742748966228132,0.005877421098941404,46.02191162109375,0.0,27,0.0
28,20.374301675977655,17.920297951582867,0.2015031617059469,1.589654636138741,0.06145922104826154,0.019137171782129037,46.21624755859375,0.0,28,0.0
29,19.23082215342277,9.163398692810457,0.22215057409016112,1.6198799362643939,0.025534171953345536,0.019410473277915695,46.243927001953125,0.0,29,0.0
30,18.32470810981382,10.569580309245818,0.152479858296912,1.7580899874332105,0.18784638367516024,0.012269600462515795,46.16297912597656,3.6743643598573197e-06,30,0.0
31,17.88011088011088,17.867290367290366,0.3173547275074848,1.6569013987930137,0.0911239833147391,0.028040698376440965,46.344276428222656,0.0,31,0.0
32,16.936181434599156,10.332805907172997,0.07457357264706614,1.2836196184596567,0.06806909662936662,0.01002967353639339,46.06874084472656,6.326990452967912e-06,32,0.0
33,16.751623376623378,9.49134199134199,0.06609143481246688,1.3107530633470186,0.03976049539584784,0.009083995910371529,46.058502197265625,6.865483604803824e-06,33,0.0
34,15.972463768115942,20.97789855072464,0.21237223913497338,1.5780422653732529,0.07192057445168042,0.019621348180948628,46.22279357910156,0.0,34,0.0
35,14.211000901713255,16.054102795311092,0.08636663573313541,1.4161250931789569,0.12542327977196316,0.009890498411278807,46.089263916015625,0.0,35,0.0
36,13.411616161616163,9.8989898989899,0.3701874192558022,1.746569509210856,0.14032624477686254,0.029797282799946197,46.40959930419922,1.7520236582702e-06,36,0.0
